"stationid","datetime","local_date","tmin","tmax","rrr24","sshn","ff_max","dd_max","tm","td_m","um","pqnhm","ewm","p0max","p0min"
"40766","2017-08-22 00:00:00","1396-05-31 00:00:00","16.4","39.4","0.0","11.8","4","230","27.9","-8.1","9.75","1011.8","3.41223","865.5","861.7"
"40766","2017-08-23 00:00:00","1396-06-01 00:00:00","17.3","40.2","0.0","10.8","6","280","28.8","-4.775","12.625","1013.3","4.57469","866.2","863.6"
"40766","2017-08-24 00:00:00","1396-06-02 00:00:00","17.9","39.8","0.0","10.7","7","280","28.8","-3.6875","13.25","1014.44","4.78561","867.2","864.5"
"40766","2017-08-25 00:00:00","1396-06-03 00:00:00","16.8","39.9","0.0","10.8","6","260","28.4","-11.375","8.625","1014.5","2.85676","868.1","864.0"
"40766","2017-08-26 00:00:00","1396-06-04 00:00:00","18.9","37.1","0.0","11.7","8","110","28.0","-14.125","6.125","1013.21","2.23049","866.6","863.6"
"40766","2017-08-27 00:00:00","1396-06-05 00:00:00","19.3","36.7","0.0","11.9","8","110","28.0","-18.7125","4.5","1012.48","1.42016","865.3","863.1"
"40766","2017-08-28 00:00:00","1396-06-06 00:00:00","17.9","36.6","0.0","11.4","6","100","27.3","-8.7875","9.25","1013.18","3.23393","866.5","863.0"
"40766","2017-08-29 00:00:00","1396-06-07 00:00:00","16.3","37.0","0.0","9.6","5","280","26.6","-6.8","10.875","1013.15","3.70149","866.5","863.4"
"40766","2017-08-30 00:00:00","1396-06-08 00:00:00","15.6","37.4","0.0","11.8","5","280","26.5","-9.7","9.75","1014.7","3.03426","868.1","864.9"
"40766","2017-08-31 00:00:00","1396-06-09 00:00:00","16.1","38.3","0.0","11.3","4","220","27.2","-8.375","10.75","1015.12","3.3121","868.7","865.2"
"40766","2017-09-01 00:00:00","1396-06-10 00:00:00","15.6","39.1","0.0","11.8","5","80","27.3","-18.6","19.4286","1013.67","9.08346","867.3","863.5"
"40766","2017-09-02 00:00:00","1396-06-11 00:00:00","14.2","39.0","0.0","10.5","6","290","26.6","-15.3125","6.75","1013.59","2.14103","866.6","863.9"
"40766","2017-09-03 00:00:00","1396-06-12 00:00:00","16.4","37.3","0.0","11.0","7","310","26.8","-13.625","8.5","1014.48","2.46749","867.3","864.9"
"40766","2017-09-04 00:00:00","1396-06-13 00:00:00","11.0","35.7","0.0","11.6","4","290","23.4","-17.775","7.125","1015.75","1.78259","868.2","866.0"
"40766","2017-09-05 00:00:00","1396-06-14 00:00:00","13.5","37.2","0.0","11.1","5","290","25.4","-13.9375","6.75","1016.59","2.12141","869.5","866.4"
"40766","2017-09-06 00:00:00","1396-06-15 00:00:00","14.6","37.4","0.0","11.0","6","300","26.0","-12.0625","9.0","1015.74","2.6331","868.8","865.4"
"40766","2017-09-07 00:00:00","1396-06-16 00:00:00","16.1","37.2","0.0","6.9","6","300","26.7","-7.3","10.875","1016.08","3.58221","868.4","866.4"
"40766","2017-09-08 00:00:00","1396-06-17 00:00:00","14.3","37.0","0.0","11.0","7","270","25.6","-8.5125","11.875","1017.51","3.38735","870.2","867.2"
"40766","2017-09-09 00:00:00","1396-06-18 00:00:00","13.0","38.1","0.0","11.0","7","200","25.5","-13.675","9.375","1017.21","2.39711","870.2","866.9"
"40766","2017-09-10 00:00:00","1396-06-19 00:00:00","13.9","37.9","0.0","10.6","7","290","25.9","-11.7125","8.375","1016.96","2.53935","869.5","866.5"
"40766","2017-09-11 00:00:00","1396-06-20 00:00:00","14.7","37.0","0.0","10.2","7","300","25.9","-13.275","8.125","1018.51","2.37353","870.2","868.6"
"40766","2017-09-12 00:00:00","1396-06-21 00:00:00","13.4","35.8","0.0","10.3","7","280","24.6","-11.7375","9.25","1020.21","2.54484","872.4","869.9"
"40766","2017-09-13 00:00:00","1396-06-22 00:00:00","11.7","35.8","0.0","11.2","8","280","23.8","-16.9875","8.85714","1018.89","2.11909","872.1","868.0"
"40766","2017-09-14 00:00:00","1396-06-23 00:00:00","11.8","36.8","0.0","11.0","4","120","24.3","-16.4","7.0","1016.55","1.73805","869.5","866.2"
"40766","2017-09-15 00:00:00","1396-06-24 00:00:00","13.8","36.5","0.0","10.5","7","110","25.1","-9.4875","10.625","1017.18","3.04013","870.4","866.9"
"40766","2017-09-16 00:00:00","1396-06-25 00:00:00","13.6","36.3","0.0","9.7","5","260","25.0","-9.8875","10.625","1017.84","2.97057","870.7","867.6"
"40766","2017-09-17 00:00:00","1396-06-26 00:00:00","14.4","35.6","0.0","9.2","7","320","25.0","-6.775","12.0","1018.21","3.71727","871.0","867.9"
"40766","2017-09-18 00:00:00","1396-06-27 00:00:00","14.2","34.0","0.0","9.9","6","280","24.1","-9.1375","11.75","1018.99","3.16161","871.8","868.7"
"40766","2017-09-19 00:00:00","1396-06-28 00:00:00","13.5","34.1","0.0","8.3","6","290","23.8","-9.625","10.625","1019.64","3.06472","872.4","869.2"
"40766","2017-09-20 00:00:00","1396-06-29 00:00:00","14.2","35.4","0.0","8.7","6","30","24.8","-9.925","10.875","1018.48","2.97416","871.4","867.8"
"40766","2017-09-21 00:00:00","1396-06-30 00:00:00","12.0","34.2","0.0","10.4","4","200","23.1","-12.2625","9.625","1017.7","2.42218","870.8","866.8"
"40766","2017-09-22 00:00:00","1396-06-31 00:00:00","12.5","34.6","0.0","9.9","5","310","23.5","-9.3875","12.75","1016.89","3.43057","869.7","866.6"
"40766","2017-09-23 00:00:00","1396-07-01 00:00:00","13.2","33.2","0.0","10.1","6","290","23.2","-2.8","20.125","1018.02","5.22449","870.2","868.0"
"40766","2017-09-24 00:00:00","1396-07-02 00:00:00","11.9","32.8","0.0","10.4","6","280","22.3","-10.8125","12.875","1020.25","2.89434","872.2","870.2"
"40766","2017-09-25 00:00:00","1396-07-03 00:00:00","12.5","32.7","0.0","7.7","8","290","22.6","-6.85","14.0","1020.4","3.78621","872.5","869.8"
"40766","2017-09-26 00:00:00","1396-07-04 00:00:00","11.7","32.6","0.0","9.8","7","300","22.1","-4.3875","17.625","1019.49","4.45293","871.9","869.0"
"40766","2017-09-27 00:00:00","1396-07-05 00:00:00","12.4","34.1","0.0","9.2","12","260","23.3","-6.7375","15.875","1019.33","3.97603","871.5","869.1"
"40766","2017-09-28 00:00:00","1396-07-06 00:00:00","10.1","30.3","0.0","10.6","9","290","20.2","-6.7625","18.0","1019.37","3.95454","871.0","869.5"
"40766","2017-09-29 00:00:00","1396-07-07 00:00:00","6.6","29.4","0.0","9.8","6","290","18.0","-6.7375","18.5","1019.23","3.7973","871.3","868.7"
"40766","2017-09-30 00:00:00","1396-07-08 00:00:00","13.8","32.9","0.0","6.1","7","230","23.4","-5.5375","15.5","1018.99","4.08676","871.7","869.0"
"40766","2017-10-01 00:00:00","1396-07-09 00:00:00","15.8","32.3","0.0","9.6","10","270","24.0","-5.7875","14.875","1020.28","4.00531","871.9","870.1"
"40766","2017-10-02 00:00:00","1396-07-10 00:00:00","11.1","29.0","0.0","10.6","7","290","20.0","-2.7875","23.0","1019.43","5.07439","871.7","868.6"
"40766","2017-10-03 00:00:00","1396-07-11 00:00:00","12.2","26.8","0.0","10.2","7","280","19.5","0.1875","31.5","1018.9","6.28819","871.1","868.5"
"40766","2017-10-04 00:00:00","1396-07-12 00:00:00","10.6","28.3","0.0","6.6","8","260","19.5","-1.55","26.125","1016.29","5.48311","869.5","865.8"
"40766","2017-10-05 00:00:00","1396-07-13 00:00:00","7.1","23.8","0.0","10.2","5","110","15.4","-4.225","28.25","1015.42","4.55071","868.1","865.5"
"40766","2017-10-06 00:00:00","1396-07-14 00:00:00","6.6","26.0","0.0","10.0","5","110","16.3","-7.3375","22.375","1017.1","3.82872","870.1","867.4"
"40766","2017-10-07 00:00:00","1396-07-15 00:00:00","11.8","26.8","0.0","5.1","3","230","19.3","-4.3","21.375","1019.15","4.484","871.6","868.7"
"40766","2017-10-08 00:00:00","1396-07-16 00:00:00","8.3","28.4","0.0","7.9","6","220","18.4","-2.975","24.125","1018.15","4.93102","870.4","867.7"
"40766","2017-10-09 00:00:00","1396-07-17 00:00:00","9.0","27.0","0.0","9.9","8","270","18.0","-4.4625","24.375","1018.31","4.47709","869.9","868.5"
"40766","2017-10-10 00:00:00","1396-07-18 00:00:00","9.4","28.5","0.0","8.9","5","230","19.0","-3.65","22.875","1018.81","4.69693","871.5","868.9"
"40766","2017-10-11 00:00:00","1396-07-19 00:00:00","8.6","29.2","0.0","9.4","7","260","18.9","-2.775","25.875","1017.51","5.06587","869.8","866.8"
"40766","2017-10-12 00:00:00","1396-07-20 00:00:00","7.6","26.1","0.0","10.3","6","290","16.9","-3.6625","29.0","1026.77","5.05205","871.6","869.2"
"40766","2017-10-13 00:00:00","1396-07-21 00:00:00","3.1","25.5","0.0","9.7","6","290","14.3","-7.7875","23.25","1019.57","3.55369","872.8","869.0"
"40766","2017-10-14 00:00:00","1396-07-22 00:00:00","7.4","25.6","0.0","10.0","8","270","16.5","-6.4125","23.0","1018.12","3.81855","870.7","867.7"
"40766","2017-10-15 00:00:00","1396-07-23 00:00:00","6.4","26.1","0.0","9.5","6","280","16.3","-4.725","25.0","1018.46","4.37278","870.9","868.5"
"40766","2017-10-16 00:00:00","1396-07-24 00:00:00","7.3","25.5","0.0","10.1","7","280","16.4","-4.9125","25.5","1017.28","4.26364","869.2","867.1"
"40766","2017-10-17 00:00:00","1396-07-25 00:00:00","4.8","23.5","0.0","8.2","5","300","14.1","-9.15","21.625","1018.28","3.13622","870.3","868.6"
"40766","2017-10-18 00:00:00","1396-07-26 00:00:00","3.1","24.6","0.0","10.1","4","120","13.9","-18.4125","13.125","1021.09","1.54854","873.4","870.8"
"40766","2017-10-19 00:00:00","1396-07-27 00:00:00","3.5","26.4","0.0","10.3","6","260","14.9","-16.0","12.375","1022.44","1.80176","874.7","872.0"
"40766","2017-10-20 00:00:00","1396-07-28 00:00:00","1.6","23.2","0.0","10.2","5","320","12.4","-20.975","10.375","1020.81","1.27404","872.8","870.3"
"40766","2017-10-21 00:00:00","1396-07-29 00:00:00","0.5","23.8","0.0","10.3","6","290","12.1","-22.65","8.75","1018.85","1.05064","871.7","868.0"
"40766","2017-10-22 00:00:00","1396-07-30 00:00:00","0.9","22.8","0.0","9.1","6","300","11.8","-13.9875","15.5","1018.14","2.19548","870.6","867.8"
"40766","2017-10-23 00:00:00","1396-08-01 00:00:00","3.7","23.4","0.0","9.8","4","270","13.6","-11.6375","19.375","1019.8","2.55689","871.9","869.7"
"40766","2017-10-24 00:00:00","1396-08-02 00:00:00","2.0","24.9","0.0","7.0","6","310","13.4","-8.775","21.875","1022.26","3.42523","874.3","871.3"
"40766","2017-10-25 00:00:00","1396-08-03 00:00:00","6.3","28.8","0.0","8.5","5","250","17.5","-5.9625","22.125","1024.87","3.93498","876.3","874.1"
"40766","2017-10-26 00:00:00","1396-08-04 00:00:00","8.1","30.0","0.0","3.7","6","140","19.0","-7.7625","17.0","1023.98","3.43842","876.2","872.9"
"40766","2017-10-27 00:00:00","1396-08-05 00:00:00","13.4","29.6","0.0","6.2","8","240","21.5","-7.5","15.875","1022.07","3.55074","874.4","870.8"
"40766","2017-10-28 00:00:00","1396-08-06 00:00:00","9.8","28.6","0.0","8.4","7","170","19.2","-9.3375","15.875","1021.51","3.04926","873.8","870.3"
"40766","2017-10-29 00:00:00","1396-08-07 00:00:00","13.9","27.3","0.0","8.5","10","180","20.6","-2.65","20.625","1020.07","5.06282","871.9","869.7"
"40766","2017-10-30 00:00:00","1396-08-08 00:00:00","17.9","26.0","0.2","3.5","12","180","22.0","-0.775","27.125","1018.92","6.098","871.1","868.6"
"40766","2017-10-31 00:00:00","1396-08-09 00:00:00","10.8","24.4","0.0","5.8","7","300","17.6","0.3375","37.375","1019.12","6.37332","871.0","868.7"
"40766","2017-11-01 00:00:00","1396-08-10 00:00:00","8.3","21.6","0.0","9.0","6","260","15.0","-1.0","37.75","1020.16","5.80441","872.4","869.7"
"40766","2017-11-02 00:00:00","1396-08-11 00:00:00","7.9","20.6","0.0","0.0","5","280","14.3","-1.25","34.125","1019.9","5.62347","872.8","869.2"
"40766","2017-11-03 00:00:00","1396-08-12 00:00:00","10.8","25.0","0.0","2.4","9","160","17.9","-2.4125","26.5","1018.51","5.24517","870.3","868.4"
"40766","2017-11-04 00:00:00","1396-08-13 00:00:00","11.7","20.6","6.0","0.0","7","50","16.1","6.4625","69.125","1021.06","10.0886","873.4","869.5"
"40766","2017-11-05 00:00:00","1396-08-14 00:00:00","9.3","22.5","3.0","3.4","7","180","15.9","6.8375","62.0","1022.77","10.0859","874.8","872.0"
"40766","2017-11-06 00:00:00","1396-08-15 00:00:00","12.0","19.4","0.6","1.8","6","320","15.7","9.2","73.375","1025.67","11.65","877.1","873.7"
"40766","2017-11-07 00:00:00","1396-08-16 00:00:00","7.7","21.7","0.0","8.0","5","290","14.7","9.25","77.25","1025.7","11.6905","877.6","874.6"
"40766","2017-11-08 00:00:00","1396-08-17 00:00:00","6.5","22.8","0.0","5.6","3","300","14.6","7.175","64.25","1023.01","10.162","875.5","871.8"
"40766","2017-11-09 00:00:00","1396-08-18 00:00:00","6.0","21.7","0.01","4.0","6","350","13.9","2.9","53.0","1020.34","7.66152","872.9","870.1"
"40766","2017-11-10 00:00:00","1396-08-19 00:00:00","6.2","20.8","0.0","6.0","3","180","13.5","3.4125","61.25","1018.82","8.10156","871.4","868.3"
"40766","2017-11-11 00:00:00","1396-08-20 00:00:00","3.7","20.5","0.0","6.8","6","280","12.1","0.575","48.25","1019.64","6.41454","872.1","868.7"
"40766","2017-11-12 00:00:00","1396-08-21 00:00:00","4.8","16.6","0.0","9.3","6","280","10.7","-2.2125","45.0","1022.22","5.27997","874.2","871.7"
"40766","2017-11-13 00:00:00","1396-08-22 00:00:00","-1.7","19.1","0.0","8.3","3","150","8.7","-7.9","36.0","1022.37","3.51452","874.7","871.8"
"40766","2017-11-14 00:00:00","1396-08-23 00:00:00","0.5","21.1","0.0","9.4","4","110","10.8","-11.275","26.0","1021.36","2.67771","873.8","870.6"
"40766","2017-11-15 00:00:00","1396-08-24 00:00:00","-0.7","20.2","0.0","9.5","5","310","9.8","-8.9125","29.5","1020.43","3.17355","873.0","869.9"
"40766","2017-11-16 00:00:00","1396-08-25 00:00:00","0.4","20.3","0.0","9.1","3","140","10.3","-8.4625","29.875","1021.16","3.26518","873.5","870.6"
"40766","2017-11-17 00:00:00","1396-08-26 00:00:00","-0.4","19.3","0.0","9.5","3","290","9.4","-10.125","27.625","1022.43","2.84625","874.2","871.9"
"40766","2017-11-18 00:00:00","1396-08-27 00:00:00","-0.9","19.4","0.0","7.6","2","100","9.3","-10.725","26.75","1024.36","2.72215","876.2","873.8"
"40766","2017-11-19 00:00:00","1396-08-28 00:00:00","0.6","19.7","0.0","2.0","6","180","10.2","-8.8","27.0","1023.49","3.17515","875.9","872.6"
"40766","2017-11-20 00:00:00","1396-08-29 00:00:00","7.6","16.9","0.02","0.0","6","100","12.3","-1.5875","37.0","1021.59","5.56875","874.0","870.6"
"40766","2017-11-21 00:00:00","1396-08-30 00:00:00","10.2","14.3","21.0","0.0","6","90","12.3","6.1","79.375","1017.24","9.54643","871.0","866.3"
"40766","2017-11-22 00:00:00","1396-09-01 00:00:00","6.7","14.8","5.1","0.0","5","100","10.8","5.3625","75.75","1013.23","8.95541","866.0","863.9"
"40766","2017-11-23 00:00:00","1396-09-02 00:00:00","4.9","10.8","4.0","2.3","6","270","7.9","-1.175","59.75","1015.69","5.6742","868.5","865.3"
"40766","2017-11-24 00:00:00","1396-09-03 00:00:00","2.0","10.3","0.0","2.9","8","250","6.2","-5.2125","52.5","1019.91","4.22527","873.9","868.4"
"40766","2017-11-25 00:00:00","1396-09-04 00:00:00","-1.0","8.9","0.0","8.0","6","290","3.9","-5.2","53.5","1025.37","4.21406","876.3","874.0"
"40766","2017-11-26 00:00:00","1396-09-05 00:00:00","-2.9","8.5","0.0","1.4","3","280","2.8","-3.225","66.5","1024.99","4.82871","876.6","874.2"
"40766","2017-11-27 00:00:00","1396-09-06 00:00:00","-0.8","11.2","0.0","0.8","5","290","5.2","-2.0625","66.0","1022.84","5.2666","874.4","872.0"
"40766","2017-11-28 00:00:00","1396-09-07 00:00:00","-4.2","12.4","0.0","8.6","4","280","4.1","-6.2875","60.375","1023.74","4.4149","875.3","873.2"
"40766","2017-11-29 00:00:00","1396-09-08 00:00:00","-3.4","15.1","0.0","8.2","3","130","5.9","-4.825","54.625","1023.79","4.30954","876.2","873.0"
"40766","2017-11-30 00:00:00","1396-09-09 00:00:00","-2.2","15.4","0.0","8.2","4","280","6.6","-4.65","53.375","1023.84","4.3527","875.4","873.2"
"40766","2017-12-01 00:00:00","1396-09-10 00:00:00","-3.7","15.0","0.0","9.0","3","120","5.7","-6.8","50.375","1024.22","3.74815","876.4","872.9"
"40766","2017-12-02 00:00:00","1396-09-11 00:00:00","-3.7","14.5","0.0","9.3","3","110","5.4","-6.8625","45.625","1025.85","3.66753","877.1","874.8"
"40766","2017-12-03 00:00:00","1396-09-12 00:00:00","-2.1","14.2","0.0","9.2","7","110","6.1","-7.4875","44.625","1027.35","3.53437","878.4","876.2"
"40766","2017-12-04 00:00:00","1396-09-13 00:00:00","-2.7","13.7","0.0","9.2","4","120","5.5","-8.9125","44.125","1026.54","3.1366","878.6","875.0"
"40766","2017-12-05 00:00:00","1396-09-14 00:00:00","-4.6","16.0","0.0","8.7","3","200","5.7","-8.2","41.625","1022.78","3.31363","876.1","870.8"
"40766","2017-12-06 00:00:00","1396-09-15 00:00:00","-0.6","15.6","0.0","0.0","8","120","7.5","-9.2875","31.625","1016.16","3.10219","870.2","864.6"
"40766","2017-12-07 00:00:00","1396-09-16 00:00:00","2.2","15.4","3.51","0.8","8","150","8.8","0.275","71.125","1013.6","6.3598","867.8","862.8"
"40766","2017-12-08 00:00:00","1396-09-17 00:00:00","-2.2","7.0","0.0","5.5","5","270","2.4","-3.775","69.125","1022.29","4.63481","875.7","868.1"
"40766","2017-12-09 00:00:00","1396-09-18 00:00:00","-4.9","9.8","0.0","7.5","3","130","2.5","-4.375","68.125","1025.38","4.46266","876.7","874.3"
"40766","2017-12-10 00:00:00","1396-09-19 00:00:00","-5.4","11.3","0.0","7.7","4","270","3.0","-4.55","66.625","1025.19","4.39","877.0","874.2"
"40766","2017-12-11 00:00:00","1396-09-20 00:00:00","-4.9","13.4","0.0","7.8","6","280","4.3","-8.4125","53.25","1024.29","3.50624","875.9","872.8"
"40766","2017-12-12 00:00:00","1396-09-21 00:00:00","-5.8","12.4","0.0","9.4","3","100","3.3","-9.8625","43.125","1025.24","3.06995","876.8","874.1"
"40766","2017-12-13 00:00:00","1396-09-22 00:00:00","-4.7","13.5","0.0","8.5","4","120","4.4","-8.2375","44.375","1022.7","3.31756","875.3","871.4"
"40766","2017-12-14 00:00:00","1396-09-23 00:00:00","-3.8","11.2","0.0","3.9","4","100","3.7","-5.875","55.125","1019.64","3.95427","872.2","869.4"
"40766","2017-12-15 00:00:00","1396-09-24 00:00:00","-4.7","13.4","0.0","7.0","3","190","4.3","-4.9125","58.75","1019.76","4.26228","872.3","869.3"
"40766","2017-12-16 00:00:00","1396-09-25 00:00:00","-4.4","13.8","0.0","8.8","3","270","4.7","-4.825","56.875","1023.88","4.28276","875.6","872.8"
"40766","2017-12-17 00:00:00","1396-09-26 00:00:00","-3.8","14.8","0.0","8.9","2","290","5.5","-6.6875","49.5","1025.06","3.75247","877.3","873.3"
"40766","2017-12-18 00:00:00","1396-09-27 00:00:00","-4.0","15.1","0.0","7.1","4","290","5.6","-8.15","46.25","1025.38","3.40282","876.8","873.7"
"40766","2017-12-19 00:00:00","1396-09-28 00:00:00","-3.0","16.7","0.0","9.1","6","270","6.9","-5.15","43.75","1027.69","4.22913","878.6","876.2"
"40766","2017-12-20 00:00:00","1396-09-29 00:00:00","2.0","15.2","0.01","0.0","3","80","8.6","1.425","61.375","1030.95","6.84461","881.8","878.8"
"40766","2017-12-21 00:00:00","1396-09-30 00:00:00","4.7","17.3","0.0","0.0","4","150","11.0","2.6875","61.75","1030.47","7.42554","882.1","878.9"
"40766","2017-12-22 00:00:00","1396-10-01 00:00:00","7.2","19.6","0.01","5.5","4","210","13.4","0.425","48.125","1026.79","6.33807","878.3","875.5"
"40766","2017-12-23 00:00:00","1396-10-02 00:00:00","0.8","19.1","0.0","2.0","7","150","9.9","-4.8375","40.375","1022.32","4.39463","874.7","871.2"
"40766","2017-12-24 00:00:00","1396-10-03 00:00:00","6.5","19.0","0.0","0.0","7","160","12.8","-13.5125","14.625","1018.14","2.20021","871.1","867.6"
"40766","2017-12-25 00:00:00","1396-10-04 00:00:00","11.7","15.5","0.11","0.0","7","110","13.6","-1.975","46.625","1017.44","5.73858","870.2","867.0"
"40766","2017-12-26 00:00:00","1396-10-05 00:00:00","4.7","12.7","7.0","7.5","5","280","8.7","3.3","76.625","1023.35","7.77627","877.6","868.8"
"40766","2017-12-27 00:00:00","1396-10-06 00:00:00","1.3","14.3","0.0","9.0","8","110","7.8","0.4","66.625","1026.75","6.29471","878.5","875.9"
"40766","2017-12-28 00:00:00","1396-10-07 00:00:00","-1.4","13.2","0.0","4.6","4","120","5.9","-0.025","71.0","1026.85","6.10534","878.2","875.6"
"40766","2017-12-29 00:00:00","1396-10-08 00:00:00","-0.8","15.0","0.0","3.5","3","90","7.1","0.225","66.25","1026.38","6.24988","878.1","875.3"
"40766","2017-12-30 00:00:00","1396-10-09 00:00:00","2.5","16.6","0.0","4.1","4","130","9.6","0.6875","60.125","1024.02","6.44346","875.9","872.8"
"40766","2017-12-31 00:00:00","1396-10-10 00:00:00","-2.3","16.7","0.0","7.0","3","130","7.2","-3.1875","55.625","1021.65","4.93118","874.7","870.5"
"40766","2018-01-01 00:00:00","1396-10-11 00:00:00","1.1","16.5","0.01","0.0","8","200","8.8","-4.9875","47.125","1014.87","4.61488","869.2","864.0"
"40766","2018-01-02 00:00:00","1396-10-12 00:00:00","2.7","8.6","4.9","0.5","7","220","5.7","0.275","74.625","1013.73","6.25659","867.7","863.8"
"40766","2018-01-03 00:00:00","1396-10-13 00:00:00","-0.3","8.5","0.0","8.6","6","270","4.1","-2.4375","70.125","1018.86","5.1285","871.0","868.2"
